"PerformanceID","EmployeeID","ReviewDate","EnvironmentSatisfaction","JobSatisfaction","RelationshipSatisfaction","TrainingOpportunitiesWithinYear","TrainingOpportunitiesTaken","WorkLifeBalance","SelfRating","ManagerRating","DataQualityStatus"
"PR5842","B44E-8AEE","3/16/2022","4","5","2","1","1","5","3","2","Valid"
"PR5843","5381-86E4","3/16/2022","3","3","4","2","1","5","5","4","Valid"
"PR5844","9727-BC84","3/17/2022","5","3","4","2","1","4","5","5","Valid"
"PR5845","DA8E-9496","3/17/2022","3","2","4","3","0","3","3","3","Valid"
"PR5846","DEC5-9319","3/17/2022","4","3","4","3","0","2","3","3","Valid"
"PR5847","3F3F-E438","3/17/2022","5","5","2","2","2","4","3","2","Valid"
"PR5848","88B8-EB84","3/18/2022","5","5","2","1","0","3","5","4","Valid"
"PR5849","9C57-828C","3/18/2022","5","3","5","3","1","4","3","3","Valid"
"PR585","03C5-51AD","3/31/2015","5","3","2","1","0","4","3","3","Valid"
"PR5850","7961-A93B","3/18/2022","3","2","5","1","1","4","4","3","Valid"
"PR5851","284C-8CB0","3/19/2022","4","5","4","1","0","4","3","3","Valid"
"PR5852","59F5-F57D","3/20/2022","3","4","4","2","2","4","4","3","Valid"
"PR5853","25F5-0EAF","3/20/2022","4","5","2","2","1","3","3","3","Valid"
"PR5854","40CC-6231","3/20/2022","4","3","2","2","1","2","5","5","Valid"
"PR5855","8F38-A4DD","3/20/2022","3","4","3","3","1","5","4","4","Valid"
"PR5856","E1B4-9AA1","3/21/2022","3","5","5","1","1","2","5","4","Valid"
"PR5857","CCE7-36ED","3/21/2022","4","3","2","3","1","3","3","3","Valid"
"PR5858","E399-E4F6","3/21/2022","4","3","2","1","1","2","5","5","Valid"
"PR5859","3CD6-5587","3/22/2022","2","4","1","2","2","4","3","2","Valid"
"PR586","A807-DE5D","3/31/2015","5","3","3","3","1","2","4","3","Valid"
"PR5860","BAFA-86DF","3/22/2022","2","4","2","3","0","2","5","5","Valid"
"PR5861","C6D7-A568","3/22/2022","4","2","4","1","1","3","5","4","Valid"
"PR5862","4862-E40F","3/22/2022","3","4","2","1","1","3","4","3","Valid"
"PR5863","1368-8327","3/22/2022","4","5","2","3","0","2","4","3","Valid"
"PR5864","6957-5180","3/22/2022","5","5","2","3","1","5","4","3","Valid"
"PR5865","5160-53BD","3/23/2022","5","4","3","2","2","5","4","4","Valid"
"PR5866","81FF-8D6C","3/23/2022","5","3","3","2","2","4","4","3","Valid"
"PR5867","0846-2064","3/23/2022","3","4","4","1","0","3","3","2","Valid"
"PR5868","78C8-02B8","3/23/2022","4","4","4","3","2","4","5","4","Valid"
"PR5869","84E7-02D4","3/24/2022","5","3","4","2","0","5","5","5","Valid"
"PR587","DD04-BDF8","3/31/2015","4","3","4","3","2","4","5","5","Valid"
"PR5870","6010-A052","3/24/2022","4","3","5","1","1","5","3","2","Valid"
"PR5871","5634-9D10","3/24/2022","3","3","3","2","0","4","3","2","Valid"
"PR5872","E6F7-EF68","3/24/2022","3","5","3","1","0","2","3","3","Valid"
"PR5873","5F2E-A68B","3/25/2022","4","5","4","3","0","4","5","5","Valid"
"PR5874","E442-1FEE","3/25/2022","3","5","5","3","0","2","4","3","Valid"
"PR5875","4FAC-96CB","3/25/2022","5","4","5","1","1","2","3","2","Valid"
"PR5876","4FBA-4591","3/25/2022","3","5","4","2","0","5","5","5","Valid"
"PR5877","86C5-8987","3/25/2022","3","1","4","3","1","3","3","2","Valid"
"PR5878","6176-3BEE","3/26/2022","4","1","2","2","0","2","4","4","Valid"
"PR5879","47A0-559B","3/26/2022","1","4","3","2","2","3","3","3","Valid"
"PR588","8FD9-AA59","4/1/2015","4","4","2","3","0","2","5","4","Valid"
"PR5880","A954-6310","3/26/2022","3","5","2","1","1","2","5","4","Valid"
"PR5881","C525-8BB9","3/26/2022","5","4","3","1","0","3","5","4","Valid"
"PR5882","9671-222C","3/26/2022","4","5","5","1","0","5","4","4","Valid"
"PR5883","9AAB-DCD0","3/27/2022","4","5","5","1","0","5","5","4","Valid"
"PR5884","9412-7AA6","3/27/2022","4","3","4","1","1","2","3","3","Valid"
"PR5885","184D-06FF","3/27/2022","3","3","2","2","1","3","3","3","Valid"
"PR5886","B0C2-0E3D","3/27/2022","1","2","1","1","0","4","5","4","Valid"
"PR5887","00E4-3D60","3/28/2022","1","2","2","3","0","2","4","4","Valid"
"PR5888","DD1E-583D","3/28/2022","1","2","2","2","1","2","5","4","Valid"
"PR5889","7B30-BAC8","3/28/2022","4","5","2","1","1","4","3","3","Valid"
"PR589","1A6D-AF5D","4/2/2015","5","3","2","1","0","2","5","5","Valid"
"PR5890","03C5-51AD","3/29/2022","5","4","4","3","1","4","3","2","Valid"
"PR5891","8BCA-723F","3/29/2022","4","4","5","3","0","5","5","5","Valid"
"PR5892","BFAF-1ED1","3/29/2022","3","4","5","1","0","2","4","4","Valid"
"PR5893","8FD9-AA59","3/30/2022","3","3","4","2","2","3","3","2","Valid"
"PR5894","86E2-73D1","3/30/2022","3","5","4","1","1","4","4","3","Valid"
"PR5895","C520-6F2B","3/30/2022","3","4","4","1","0","2","4","3","Valid"
"PR5896","A53B-DF3C","3/30/2022","5","5","2","3","0","5","3","2","Valid"
"PR5897","D933-AAC4","3/30/2022","4","5","4","1","1","3","4","3","Valid"
"PR5898","46C8-1E24","3/30/2022","4","3","4","1","1","2","4","3","Valid"
"PR5899","A105-470B","3/31/2022","5","2","3","2","2","4","4","3","Valid"
"PR59","C016-FA12","2/26/2013","4","4","3","2","1","2","5","4","Valid"
"PR590","E071-137E","4/2/2015","4","2","2","1","0","4","3","2","Valid"
"PR5900","0210-E0D8","4/1/2022","3","3","3","3","3","5","3","3","Valid"
"PR5901","07B2-D67A","4/1/2022","4","4","3","2","1","4","5","4","Valid"
"PR5902","819A-2C9C","4/1/2022","4","4","5","2","1","2","4","4","Valid"
"PR5903","2D85-ABDD","4/1/2022","5","2","3","1","1","4","4","4","Valid"
"PR5904","B6EC-313E","4/2/2022","5","3","5","1","0","2","5","4","Valid"
"PR5905","05F0-6F7B","4/2/2022","5","3","2","1","0","4","5","5","Valid"
"PR5906","1424-0B0C","4/2/2022","4","5","4","1","1","2","3","3","Valid"
"PR5907","D4DF-162F","4/2/2022","5","3","4","3","1","5","3","3","Valid"
"PR5908","6653-BD41","4/3/2022","4","4","3","2","0","4","4","3","Valid"
"PR5909","B49A-7D79","4/3/2022","5","3","2","1","1","2","3","3","Valid"
"PR591","0210-E0D8","4/3/2015","4","4","4","2","1","2","3","2","Valid"
"PR5910","20CA-404E","4/3/2022","3","4","3","3","1","2","5","5","Valid"
"PR5911","0D8F-C0F3","4/4/2022","4","2","4","1","0","2","3","3","Valid"
"PR5912","1799-5B3F","4/4/2022","3","3","4","1","1","4","3","2","Valid"
"PR5913","3B11-DF28","4/4/2022","4","1","1","2","1","3","5","4","Valid"
"PR5914","C95C-CE06","4/4/2022","3","1","4","2","0","4","5","5","Valid"
"PR5915","076F-8AA3","4/5/2022","1","4","3","3","0","4","4","4","Valid"
"PR5916","EDF2-2659","4/5/2022","3","4","5","3","3","4","3","2","Valid"
"PR5917","676C-C884","4/5/2022","3","5","4","2","1","2","4","3","Valid"
"PR5918","95D7-1CE9","4/7/2022","4","5","3","3","0","4","4","3","Valid"
"PR5919","2BD8-20A6","4/7/2022","3","2","3","1","1","3","3","3","Valid"
"PR592","07B2-D67A","4/3/2015","5","3","5","3","0","4","3","2","Valid"
"PR5920","B013-7D0C","4/8/2022","5","3","3","2","2","4","5","5","Valid"
"PR5921","531D-788E","4/8/2022","3","2","3","1","0","3","3","3","Valid"
"PR5922","8EA4-9179","4/8/2022","4","3","4","2","1","4","4","3","Valid"
"PR5923","61E2-6540","4/8/2022","4","2","2","1","1","3","3","2","Valid"
"PR5924","6B7D-82DB","4/8/2022","4","5","2","3","0","2","4","3","Valid"
"PR5925","AEDB-BB62","4/9/2022","4","2","2","2","1","4","5","5","Valid"
"PR5926","F430-0404","4/9/2022","3","4","3","1","1","5","4","4","Valid"
"PR5927","8733-BC3C","4/9/2022","4","3","4","1","1","5","3","2","Valid"
"PR5928","0BAF-7454","4/9/2022","4","3","3","3","2","2","3","2","Valid"
"PR5929","152E-8DB1","4/10/2022","3","2","3","3","0","1","3","3","Valid"
"PR593","B6EC-313E","4/4/2015","4","4","5","1","0","2","4","4","Valid"
"PR5930","1A7C-19DB","4/10/2022","3","2","3","2","1","3","5","4","Valid"
"PR5931","489B-14EC","4/10/2022","3","5","2","3","1","3","3","2","Valid"
"PR5932","D7F8-1775","4/10/2022","5","2","2","1","1","3","3","2","Valid"
"PR5933","9071-14B2","4/10/2022","4","5","5","1","0","2","5","4","Valid"
"PR5934","52CC-3E9E","4/11/2022","5","3","2","3","1","4","3","2","Valid"
"PR5935","A531-8159","4/11/2022","5","2","5","2","0","5","4","4","Valid"
"PR5936","21C8-00EC","4/11/2022","3","5","3","1","1","5","3","2","Valid"
"PR5937","8373-07C6","4/11/2022","3","3","2","2","1","5","3","3","Valid"
"PR5938","C5C2-985F","4/12/2022","5","3","2","2","0","2","5","4","Valid"
"PR5939","CDFB-6A08","4/12/2022","5","3","5","1","1","2","3","3","Valid"
"PR594","0D8F-C0F3","4/6/2015","4","4","5","3","1","5","5","4","Valid"
"PR5940","5C03-1009","4/12/2022","3","4","2","2","1","3","5","4","Valid"
"PR5941","EE91-1A9C","4/13/2022","5","4","2","2","2","5","4","4","Valid"
"PR5942","7CFC-C4DA","4/13/2022","3","4","5","1","0","3","4","3","Valid"
"PR5943","CF2F-8CA3","4/13/2022","4","5","2","3","1","5","5","4","Valid"
"PR5944","AC19-7EE7","4/14/2022","4","2","3","3","1","3","4","3","Valid"
"PR5945","4B7E-9DE5","4/14/2022","3","3","4","1","0","3","4","4","Valid"
"PR5946","7A98-768E","4/15/2022","5","2","4","1","1","3","5","5","Valid"
"PR5947","C3C0-349E","4/15/2022","5","3","4","1","1","4","5","4","Valid"
"PR5948","96F4-896C","4/15/2022","5","4","5","3","2","3","3","2","Valid"
"PR5949","B52E-BF41","4/15/2022","4","5","5","3","1","2","5","4","Valid"
"PR595","1799-5B3F","4/6/2015","5","4","4","3","1","3","3","2","Valid"
"PR5950","5D69-D350","4/16/2022","3","2","4","2","2","3","4","3","Valid"
"PR5951","4BE1-4A7B","4/16/2022","3","2","2","2","2","3","5","5","Valid"
"PR5952","10E9-4C86","4/16/2022","3","3","4","3","0","5","3","2","Valid"
"PR5953","6661-FA04","4/16/2022","3","2","5","2","1","5","3","3","Valid"
"PR5954","AB81-A3A0","4/17/2022","5","5","4","2","0","3","3","2","Valid"
"PR5955","9D01-8A02","4/17/2022","5","5","3","1","1","2","3","3","Valid"
"PR5956","6151-4A92","4/17/2022","4","4","3","1","0","3","5","4","Valid"
"PR5957","6BE1-09FB","4/17/2022","4","5","4","2","1","2","5","5","Valid"
"PR5958","EE7E-F5AC","4/17/2022","4","5","4","1","0","3","3","2","Valid"
"PR5959","FD3F-5255","4/18/2022","4","3","2","2","2","2","3","3","Valid"
"PR596","3B11-DF28","4/6/2015","5","2","3","1","1","2","5","5","Valid"
"PR5960","2D25-CAE8","4/18/2022","3","3","2","1","1","3","4","4","Valid"
"PR5961","1BEA-3835","4/18/2022","5","5","4","2","1","4","3","2","Valid"
"PR5962","C661-6A1C","4/19/2022","3","2","5","1","1","3","3","3","Valid"
"PR5963","C025-B8B6","4/19/2022","3","5","4","1","0","5","4","3","Valid"
"PR5964","5BDE-7102","4/19/2022","3","2","5","1","1","2","5","4","Valid"
"PR5965","9528-AA17","4/20/2022","5","5","3","3","3","5","4","3","Valid"
"PR5966","F9C6-39E2","4/20/2022","4","3","3","1","1","5","3","2","Valid"
"PR5967","4188-C61D","4/21/2022","5","5","3","3","2","3","3","3","Valid"
"PR5968","DFE3-6FA7","4/21/2022","4","3","4","3","0","2","4","4","Valid"
"PR5969","7335-4656","4/21/2022","3","4","5","1","0","5","4","3","Valid"
"PR597","076F-8AA3","4/7/2015","4","2","5","1","0","5","4","4","Valid"
"PR5970","ACF7-5B99","4/21/2022","4","2","2","2","1","5","3","2","Valid"
"PR5971","E503-C500","4/21/2022","5","3","5","2","1","2","4","4","Valid"
"PR5972","49B2-0364","4/22/2022","3","3","3","2","1","4","3","3","Valid"
"PR5973","920B-7B40","4/22/2022","4","2","2","3","1","3","4","4","Valid"
"PR5974","D754-4CDF","4/22/2022","5","2","3","1","0","3","3","2","Valid"
"PR5975","619D-D78F","4/22/2022","5","5","4","1","0","3","3","2","Valid"
"PR5976","51A4-EA6E","4/23/2022","4","2","2","2","0","2","4","4","Valid"
"PR5977","A4A4-F49C","4/23/2022","4","3","4","2","1","2","4","4","Valid"
"PR5978","23FC-93A5","4/23/2022","4","5","5","2","0","3","5","4","Valid"
"PR5979","924E-1035","4/23/2022","4","3","5","1","1","4","3","2","Valid"
"PR598","2FC6-7ED5","4/7/2015","3","5","5","1","0","4","4","4","Valid"
"PR5980","A31A-A90C","4/24/2022","3","2","3","2","0","4","5","4","Valid"
"PR5981","0626-7020","4/24/2022","3","5","2","1","1","4","5","5","Valid"
"PR5982","7EF0-2BF4","4/24/2022","4","5","3","3","1","4","4","3","Valid"
"PR5983","68D1-F434","4/24/2022","4","2","4","2","1","2","5","5","Valid"
"PR5984","1EEB-ABF7","4/25/2022","5","2","3","1","1","3","5","5","Valid"
"PR5985","9A9B-630B","4/25/2022","1","2","2","2","1","4","5","4","Valid"
"PR5986","9DB8-F763","4/25/2022","1","1","4","2","2","3","5","4","Valid"
"PR5987","D529-0BC2","4/26/2022","1","3","3","1","1","2","3","3","Valid"
"PR5988","4971-33F9","4/26/2022","4","2","2","3","0","5","4","4","Valid"
"PR5989","7CDB-25C4","4/26/2022","4","5","5","2","1","5","4","4","Valid"
"PR599","95D7-1CE9","4/9/2015","3","4","3","1","0","5","4","4","Valid"
"PR5990","1AC8-361F","4/27/2022","4","2","4","1","0","4","5","5","Valid"
"PR5991","D93A-CC98","4/27/2022","4","3","2","1","1","4","5","5","Valid"
"PR5992","EE63-4E57","4/27/2022","4","4","2","2","1","2","5","5","Valid"
"PR5993","F1BD-033D","4/27/2022","3","4","3","1","0","2","4","4","Valid"
"PR5994","05CD-292D","4/27/2022","5","3","4","1","1","2","4","4","Valid"
"PR5995","4DDB-A84D","4/27/2022","3","4","5","1","0","2","3","2","Valid"
"PR5996","7B96-B655","4/27/2022","4","5","2","1","1","2","4","4","Valid"
"PR5997","C79A-E5E1","4/28/2022","3","3","3","1","1","2","3","3","Valid"
"PR5998","5D73-961A","4/28/2022","3","3","2","1","1","3","5","5","Valid"
"PR5999","A1B4-5481","4/29/2022","5","4","3","2","0","5","4","3","Valid"
"PR60","1FE3-22BF","2/26/2013","3","3","2","3","0","2","4","4","Valid"
"PR600","B013-7D0C","4/10/2015","4","4","2","3","2","4","4","4","Valid"
"PR6000","D49C-096C","4/29/2022","3","3","2","2","2","2","5","5","Valid"
"PR6001","2F04-931F","4/29/2022","5","5","5","3","1","5","4","4","Valid"
"PR6002","380E-44B4","4/29/2022","5","4","2","2","2","4","3","2","Valid"
"PR6003","5639-70C0","4/29/2022","4","3","4","3","0","2","3","2","Valid"
"PR6004","327B-F6D3","4/30/2022","5","5","2","3","1","4","5","4","Valid"
"PR6005","B148-55FB","4/30/2022","5","2","2","3","0","3","5","5","Valid"
"PR6006","354B-3BC6","4/30/2022","4","3","4","2","2","2","4","3","Valid"
"PR6007","7BA2-EBDE","4/30/2022","4","3","3","3","0","3","5","4","Valid"
"PR6008","1472-9F69","5/1/2022","3","4","3","3","1","5","5","5","Valid"
"PR6009","59DB-8465","5/1/2022","5","5","5","1","1","3","5","4","Valid"
"PR601","531D-788E","4/10/2015","4","2","2","2","2","5","5","4","Valid"
"PR6010","D31B-BEF8","5/2/2022","5","4","5","3","0","5","4","4","Valid"
"PR6011","565B-C207","5/2/2022","4","3","5","1","1","5","5","4","Valid"
"PR6012","B90D-4BEF","5/2/2022","3","3","5","2","1","2","4","3","Valid"
"PR6013","13E5-2F17","5/3/2022","4","2","2","3","1","3","3","2","Valid"
"PR6014","ADF8-AD57","5/3/2022","5","3","4","2","2","3","3","3","Valid"
"PR6015","ED5D-E9D8","5/3/2022","4","3","4","1","1","4","5","4","Valid"
"PR6016","FB1D-5A51","5/3/2022","3","2","2","1","0","1","3","2","Valid"
"PR6017","FE2B-3DC7","5/4/2022","3","4","3","2","0","3","4","4","Valid"
"PR6018","F3D0-41D1","5/4/2022","4","3","4","3","0","5","3","3","Valid"
"PR6019","11AE-3E4D","5/4/2022","4","3","3","3","3","3","4","4","Valid"
"PR602","AEDB-BB62","4/11/2015","3","4","3","2","2","5","4","3","Valid"
"PR6020","2CA8-4E1B","5/5/2022","5","3","5","1","0","2","3","3","Valid"
"PR6021","08E4-D3D5","5/5/2022","5","4","4","3","1","3","5","5","Valid"
"PR6022","D2BE-E6F6","5/5/2022","4","2","3","1","1","2","3","2","Valid"
"PR6023","E8B6-8BAE","5/6/2022","3","5","3","1","1","3","5","4","Valid"
"PR6024","30CC-9AD8","5/6/2022","4","5","5","1","1","4","5","4","Valid"
"PR6025","291F-B604","5/7/2022","3","4","5","3","2","4","3","2","Valid"
"PR6026","692B-7152","5/7/2022","4","5","3","3","1","2","3","3","Valid"
"PR6027","5A65-768A","5/7/2022","3","2","2","2","0","2","4","3","Valid"
"PR6028","4657-FE18","5/8/2022","5","5","4","3","1","5","5","5","Valid"
"PR6029","4C41-7F73","5/8/2022","4","5","4","2","0","4","4","3","Valid"
"PR603","7BD4-7BFB","4/11/2015","4","2","3","1","1","4","4","4","Valid"
"PR6030","F573-D043","5/8/2022","4","3","2","1","0","4","3","3","Valid"
"PR6031","E28D-424B","5/9/2022","5","4","4","2","1","2","5","4","Valid"
"PR6032","28F4-8367","5/9/2022","3","5","2","1","0","2","3","2","Valid"
"PR6033","A848-F98B","5/10/2022","3","2","3","3","0","2","5","5","Valid"
"PR6034","DA4C-7F2E","5/10/2022","5","2","5","3","0","5","5","4","Valid"
"PR6035","F9BA-C7C8","5/10/2022","5","4","5","1","0","3","5","4","Valid"
"PR6036","1C87-44CB","5/11/2022","5","3","2","1","0","3","3","2","Valid"
"PR6037","41FE-D257","5/11/2022","3","5","3","2","0","4","5","4","Valid"
"PR6038","A690-3D5D","5/11/2022","4","3","2","2","1","4","3","2","Valid"
"PR6039","C9FF-3A25","5/12/2022","2","4","1","2","2","4","3","2","Valid"
"PR604","152E-8DB1","4/12/2015","3","2","2","1","1","4","3","2","Valid"
"PR6040","BE93-0736","5/12/2022","2","2","1","3","0","4","5","5","Valid"
"PR6041","BBD0-FB7D","5/12/2022","4","3","2","3","0","4","3","3","Valid"
"PR6042","1F0F-458C","5/13/2022","2","3","2","1","1","1","4","4","Valid"
"PR6043","A184-3B30","5/13/2022","3","4","3","1","1","3","3","2","Valid"
"PR6044","801C-89BF","5/13/2022","3","3","4","3","0","3","5","5","Valid"
"PR6045","C8BC-3B77","5/13/2022","5","2","4","1","0","2","4","3","Valid"
"PR6046","ECC7-B638","5/13/2022","3","4","2","1","0","2","3","3","Valid"
"PR6047","DE6C-86FC","5/14/2022","4","4","3","3","0","2","3","2","Valid"
"PR6048","1C57-5F2A","5/14/2022","3","4","4","1","1","4","3","3","Valid"
"PR6049","E676-215C","5/14/2022","3","3","4","3","1","2","3","2","Valid"
"PR605","1A7C-19DB","4/12/2015","3","5","5","3","1","4","5","5","Valid"
"PR6050","61F3-DE78","5/14/2022","3","4","2","2","2","2","5","5","Valid"
"PR6051","0A05-3943","5/15/2022","3","4","2","3","0","5","3","2","Valid"
"PR6052","9F65-F612","5/15/2022","3","2","5","1","1","4","4","3","Valid"
"PR6053","64D6-0D5F","5/15/2022","3","4","3","3","0","5","4","4","Valid"
"PR6054","26DF-1241","5/15/2022","3","2","2","1","1","5","4","4","Valid"
"PR6055","2BCE-F73C","5/15/2022","3","5","4","1","0","3","5","4","Valid"
"PR6056","6B5B-8080","5/15/2022","4","5","3","3","2","4","3","3","Valid"
"PR6057","3F25-EF5E","5/15/2022","3","5","5","3","1","5","5","5","Valid"
"PR6058","9D3C-DA45","5/16/2022","5","3","5","1","1","3","3","3","Valid"
"PR6059","FAD6-EAA3","5/16/2022","3","3","3","2","0","2","3","3","Valid"
"PR606","489B-14EC","4/12/2015","3","3","5","3","3","5","3","2","Valid"
"PR6060","2523-EFD4","5/17/2022","3","3","4","3","2","2","5","4","Valid"
"PR6061","3A20-7C3E","5/17/2022","4","5","2","3","0","2","5","4","Valid"
"PR6062","3CFD-6622","5/17/2022","4","4","2","2","0","4","3","2","Valid"
"PR6063","4D59-B831","5/18/2022","4","4","3","2","0","5","5","5","Valid"
"PR6064","5060-A677","5/18/2022","5","3","3","1","0","4","3","2","Valid"
"PR6065","A2D0-E2D2","5/18/2022","5","3","2","2","2","3","3","2","Valid"
"PR6066","BE54-8537","5/18/2022","3","5","5","1","1","3","3","2","Valid"
"PR6067","494B-7047","5/18/2022","5","4","2","3","0","2","4","4","Valid"
"PR6068","9461-9439","5/18/2022","5","4","5","2","1","3","4","4","Valid"
"PR6069","C96B-43C7","5/18/2022","5","2","5","3","2","4","4","4","Valid"
"PR607","52CC-3E9E","4/13/2015","5","5","4","2","0","3","4","4","Valid"
"PR6070","9169-FC4B","5/19/2022","3","5","3","3","1","5","3","2","Valid"
"PR6071","72A2-1105","5/19/2022","3","5","3","2","2","3","5","4","Valid"
"PR6072","E9D9-787A","5/19/2022","4","3","4","1","1","4","4","4","Valid"
"PR6073","00B0-F199","5/20/2022","1","3","4","3","2","2","4","4","Valid"
"PR6074","5988-3855","5/20/2022","2","3","4","3","1","3","4","3","Valid"
"PR6075","1705-0DE5","5/21/2022","1","3","1","1","1","4","4","3","Valid"
"PR6076","8766-F1E7","5/22/2022","3","2","4","3","2","4","4","4","Valid"
"PR6077","45F9-3A37","5/22/2022","1","4","1","3","0","4","4","3","Valid"
"PR6078","BD1B-53A3","5/22/2022","5","4","2","1","1","3","5","4","Valid"
"PR6079","81BE-17CD","5/22/2022","3","3","4","1","1","2","3","3","Valid"
"PR608","A531-8159","4/13/2015","5","4","2","2","0","3","5","5","Valid"
"PR6080","1B7F-73A9","5/22/2022","4","4","5","2","0","5","4","4","Valid"
"PR6081","3B90-B998","5/22/2022","4","4","3","1","0","2","3","3","Valid"
"PR6082","DF5F-5ED9","5/22/2022","1","3","4","3","1","2","5","5","Valid"
"PR6083","4FCD-7D65","5/22/2022","3","1","4","1","1","1","3","3","Valid"
"PR6084","6A09-C910","5/22/2022","4","2","3","2","0","2","3","2","Valid"
"PR6085","A1AB-EE7C","5/22/2022","4","3","3","3","1","5","4","4","Valid"
"PR6086","06DE-E772","5/23/2022","3","3","4","3","0","2","3","2","Valid"
"PR6087","0F83-39C1","5/23/2022","4","3","5","2","1","5","4","4","Valid"
"PR6088","ED49-73D3","5/23/2022","5","5","4","3","1","4","5","4","Valid"
"PR6089","9C24-CD7A","5/24/2022","3","2","2","1","0","4","5","4","Valid"
"PR609","C5C2-985F","4/14/2015","5","2","3","3","3","3","4","4","Valid"
"PR6090","242A-4FA0","5/24/2022","3","3","4","1","0","2","5","5","Valid"
"PR6091","566A-FC64","5/24/2022","4","4","1","1","1","2","5","4","Valid"
"PR6092","BE07-BE80","5/24/2022","1","4","4","1","1","1","3","2","Valid"
"PR6093","D91C-815B","5/25/2022","3","2","1","3","0","2","4","3","Valid"
"PR6094","29C2-1A3F","5/25/2022","4","1","2","2","0","1","3","3","Valid"
